"timestamp","coder_id","paper_id"
2020-05-29 14:59:19,"Y_Li","3845"
2020-05-29 18:19:21,"Y_Li","3896"
2020-03-19 21:35:57,"Y_Li","3924"
2020-05-29 18:29:58,"Y_Li","4119"
2020-05-29 22:41:43,"Y_Li","5004"
2020-05-29 23:02:54,"Y_Li","5018"
2020-05-29 23:07:43,"Y_Li","5955"
2020-04-30 13:48:55,"Y_Li","619"
2020-05-29 23:22:35,"Y_Li","6283"
2020-04-30 13:07:17,"Y_Li","64"
2020-04-30 11:54:17,"Y_Li","6655"
2020-05-29 23:33:49,"Y_Li","7039"
2020-04-30 13:54:11,"Y_Li","718"
2020-04-30 12:35:38,"Y_Li","770"
2020-05-01 09:49:35,"Y_Li","813"
2020-05-28 00:10:59,"Y_Li","818"
2020-04-30 13:14:43,"Y_Li","94"
2020-05-28 00:36:18,"Y_Li","959"
2020-04-28 23:19:36,"Y_Zhang","1091"
2020-04-28 23:46:15,"Y_Zhang","1392"
2020-03-17 11:10:15,"Y_Zhang","1488"
2020-04-28 23:52:21,"Y_Zhang","1491"
2020-04-29 00:06:37,"Y_Zhang","1498"
2020-04-29 00:11:56,"Y_Zhang","1537"
2020-04-29 00:22:01,"Y_Zhang","1718"
2020-04-29 00:32:05,"Y_Zhang","1740"
2020-04-29 00:49:50,"Y_Zhang","1752"
2020-04-29 11:20:57,"Y_Zhang","1879"
2020-04-16 10:35:02,"Y_Zhang","200"
2020-04-29 17:49:14,"Y_Zhang","2015"
2020-04-16 11:18:16,"Y_Zhang","227"
2020-04-29 22:44:11,"Y_Zhang","2347"
2020-04-29 23:00:24,"Y_Zhang","2427"
2020-03-17 11:23:51,"Y_Zhang","2577"
2020-04-29 23:06:58,"Y_Zhang","2683"
2020-05-25 15:55:54,"Y_Zhang","3108"
2020-04-16 12:06:26,"Y_Zhang","311"
2020-05-25 16:14:30,"Y_Zhang","3124"
2020-04-29 23:17:18,"Y_Zhang","3174"
2020-04-29 23:29:16,"Y_Zhang","3175"
2020-05-25 16:26:19,"Y_Zhang","3222"
2020-04-29 23:39:37,"Y_Zhang","3311"
2020-05-25 16:36:59,"Y_Zhang","3396"
2020-03-17 12:26:22,"Y_Zhang","3456"
2020-04-29 23:57:05,"Y_Zhang","3481"
2020-04-30 00:01:40,"Y_Zhang","3673"
2020-05-25 17:22:22,"Y_Zhang","3697"
2020-04-30 00:08:01,"Y_Zhang","3719"
2020-05-25 23:22:23,"Y_Zhang","3849"
2020-04-30 00:18:03,"Y_Zhang","3883"
2020-05-25 23:45:51,"Y_Zhang","3907"
2020-03-17 17:47:12,"Y_Zhang","3924"
2020-04-30 13:58:27,"Y_Zhang","4005"
2020-04-30 14:39:37,"Y_Zhang","4020"
2020-04-28 21:58:08,"Y_Zhang","416"
2020-05-25 17:32:09,"Y_Zhang","4198"
2020-05-26 10:55:13,"Y_Zhang","4209"
2020-04-28 22:17:00,"Y_Zhang","425"
2020-04-30 15:07:03,"Y_Zhang","4251"
2020-04-30 15:31:42,"Y_Zhang","4293"
2020-04-30 15:48:30,"Y_Zhang","4403"
2020-05-26 00:01:28,"Y_Zhang","4445"
2020-04-28 22:44:28,"Y_Zhang","466"
2020-04-28 23:06:18,"Y_Zhang","474"
2020-04-30 20:36:15,"Y_Zhang","5010001"
2020-04-30 17:02:58,"Y_Zhang","5063"
2020-04-30 17:49:55,"Y_Zhang","5076"
2020-04-30 17:25:52,"Y_Zhang","5314"
2020-04-30 13:34:19,"Y_Zhang","5621"
2020-04-30 21:01:31,"Y_Zhang","6055"
2020-04-30 21:20:38,"Y_Zhang","6373"
2020-04-30 21:21:40,"Y_Zhang","6654"
2020-03-17 19:17:16,"Y_Zhang","6655"
2020-04-30 21:31:18,"Y_Zhang","6948"
2020-04-30 21:57:35,"Y_Zhang","7011"
